[2026-02-20 11:23:36,826][train][INFO] - [94mexperiment working directory: /home/x_piero/equivariant-posteriors[0m
[2026-02-20 11:23:46,467][findlibs][DEBUG] - loading libeckit_sql.so at /home/x_piero/equivariant-posteriors/.venv/lib64/python3.11/site-packages/eckitlib/lib64
[2026-02-20 11:23:46,468][findlibs][DEBUG] - loaded libeckit_sql.so
[2026-02-20 11:23:46,468][findlibs][DEBUG] - considering libeckit_web.so
[2026-02-20 11:23:46,468][findlibs][DEBUG] - loading libeckit_web.so at /home/x_piero/equivariant-posteriors/.venv/lib64/python3.11/site-packages/eckitlib/lib64
[2026-02-20 11:23:46,469][findlibs][DEBUG] - loaded libeckit_web.so
[2026-02-20 11:23:46,470][findlibs][DEBUG] - considering pkgconfig
[2026-02-20 11:23:46,470][findlibs][DEBUG] - initiating recursive search at /home/x_piero/equivariant-posteriors/.venv/lib64/python3.11/site-packages/fckitlib/lib64
[2026-02-20 11:23:46,471][findlibs][DEBUG] - considering cmake
[2026-02-20 11:23:46,472][findlibs][DEBUG] - considering libfckit.so
[2026-02-20 11:23:46,472][findlibs][DEBUG] - loading libfckit.so at /home/x_piero/equivariant-posteriors/.venv/lib64/python3.11/site-packages/fckitlib/lib64
[2026-02-20 11:23:46,496][findlibs][DEBUG] - loaded libfckit.so
[2026-02-20 11:23:46,496][findlibs][DEBUG] - considering libifcoremt.so.5
[2026-02-20 11:23:46,496][findlibs][DEBUG] - loading libifcoremt.so.5 at /home/x_piero/equivariant-posteriors/.venv/lib64/python3.11/site-packages/fckitlib/lib64
[2026-02-20 11:23:46,498][findlibs][DEBUG] - loaded libifcoremt.so.5
[2026-02-20 11:23:46,498][findlibs][DEBUG] - considering libifport.so.5
[2026-02-20 11:23:46,498][findlibs][DEBUG] - loading libifport.so.5 at /home/x_piero/equivariant-posteriors/.venv/lib64/python3.11/site-packages/fckitlib/lib64
[2026-02-20 11:23:46,500][findlibs][DEBUG] - loaded libifport.so.5
[2026-02-20 11:23:46,500][findlibs][DEBUG] - considering libimf.so
[2026-02-20 11:23:46,501][findlibs][DEBUG] - loading libimf.so at /home/x_piero/equivariant-posteriors/.venv/lib64/python3.11/site-packages/fckitlib/lib64
[2026-02-20 11:23:46,502][findlibs][DEBUG] - loaded libimf.so
[2026-02-20 11:23:46,502][findlibs][DEBUG] - considering libintlc.so.5
[2026-02-20 11:23:46,502][findlibs][DEBUG] - loading libintlc.so.5 at /home/x_piero/equivariant-posteriors/.venv/lib64/python3.11/site-packages/fckitlib/lib64
[2026-02-20 11:23:46,503][findlibs][DEBUG] - loaded libintlc.so.5
[2026-02-20 11:23:46,504][findlibs][DEBUG] - considering libirc.so
[2026-02-20 11:23:46,504][findlibs][DEBUG] - loading libirc.so at /home/x_piero/equivariant-posteriors/.venv/lib64/python3.11/site-packages/fckitlib/lib64
[2026-02-20 11:23:46,505][findlibs][DEBUG] - loaded libirc.so
[2026-02-20 11:23:46,505][findlibs][DEBUG] - considering libsvml.so
[2026-02-20 11:23:46,505][findlibs][DEBUG] - loading libsvml.so at /home/x_piero/equivariant-posteriors/.venv/lib64/python3.11/site-packages/fckitlib/lib64
[2026-02-20 11:23:46,506][findlibs][DEBUG] - loaded libsvml.so
[2026-02-20 11:23:46,506][findlibs][DEBUG] - found libeccodes.so/eccodeslib in <function _find_in_package at 0x7fe8fe2cf420>
[2026-02-20 11:23:46,507][gribapi.bindings][DEBUG] - eccodes lib search: findlibs returned /home/x_piero/equivariant-posteriors/.venv/lib64/python3.11/site-packages/eccodeslib/lib64/libeccodes.so
